datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20160102-06:00,Smoke,11,0,0,,45,,1023,0,0,20,0,0,1,,,,,0
20160102-09:00,Haze,11,0,0,,40,,1019,0,0,22,0,0,1,290,WNW,,,11.1
20160102-12:00,Haze,12,0,0,,51,,1019,0,0,20,0,0,1,290,WNW,,,5.6
20160102-15:00,Mist,10,0,0,,80,,1021,0,0,13,0,0,2,,,,,0
20160102-18:00,Mist,10,0,0,,98,,1020,0,0,10,0,0,1,,,,,0
20160102-21:00,Patches of Fog,9,1,0,,100,,1020,0,0,9,0,0,1,,,,,0
20160103-00:00,Partial Fog,10,1,0,,100,,1019,0,0,10,0,0,0.2,270,West,,,1.9
20160103-03:00,Partial Fog,10,1,0,,95,,1021,0,0,10,0,0,0.2,270,West,,,7.4
20160103-06:00,Smoke,12,0,0,,59,,1020,0,0,18,0,0,1,290,WNW,,,9.3
20160103-09:00,Smoke,10,0,0,,34,,1016,0,0,22,0,0,1,290,WNW,,,13
20160103-12:00,Haze,11,0,0,,45,,1016,0,0,20,0,0,2,270,West,,,5.6
20160103-15:00,Haze,11,0,0,,83,,1018,0,0,13,0,0,2,270,West,,,3.7
20160103-18:00,Haze,10,0,0,,90,,1019,0,0,11,0,0,2,,,,,0
20160103-21:00,Patches of Fog,10,1,0,,92,,1019,0,0,11,0,0,1,,,,,0
20160104-00:00,Partial Fog,8,1,0,,91,,1018,0,0,9,0,0,1,,,,,0
20160104-03:00,Partial Fog,9,1,0,,96,,1021,0,0,9,0,0,0.2,,,,,0
20160104-06:00,Smoke,12,0,0,,53,,1010,0,0,20,0,0,0.5,,,,,0
20160104-09:00,Smoke,13,0,0,,43,,1017,0,0,23,0,0,1,,,,,0
20160104-12:00,Smoke,14,0,0,,63,,1017,0,0,20,0,0,0.5,,,,,0
20160104-15:00,Patches of Fog,14,1,0,,89,,1020,0,0,15,0,0,0.5,,,,,0
20160104-18:00,Patches of Fog,14,1,0,,92,,1020,0,0,15,0,0,0.5,,,,,0
20160104-21:00,Mist,13,0,0,,90,,1018,0,0,15,0,0,0.5,,,,,0
20160105-00:00,Patches of Fog,12,1,0,,97,,1018,0,0,13,0,0,0.5,,,,,0
20160105-03:00,Partial Fog,11,1,0,,98,,1020,0,0,12,0,0,0.2,,,,,0
20160105-12:00,Smoke,17,0,0,,62,,1014,0,0,23,0,0,1,110,ESE,,,3.7
20160105-15:00,Mist,15,0,0,,88,,1016,0,0,17,0,0,1,,,,,0
20160105-18:00,Patches of Fog,15,1,0,,93,,1017,0,0,15,0,0,0.5,,,,,0
20160105-21:00,Patches of Fog,14,1,0,,95,,1017,0,0,15,0,0,0.5,,,,,0
20160106-00:00,Partial Fog,13,1,0,,98,,1017,0,0,13,0,0,0.5,,,,,0
20160106-03:00,Partial Fog,12,1,0,,95,,1018,0,0,12,0,0,0.5,,,,,0
20160106-06:00,Smoke,15,0,0,,55,,1017,0,0,21,0,0,1,90,East,,,7.4
20160106-09:00,Haze,17,0,0,,52,,1014,0,0,24,0,0,1,110,ESE,,,11.1
20160106-12:00,Mist,17,0,0,,70,,1014,0,0,22,0,0,1,,,,,0
20160106-15:00,Mist,16,0,0,,89,,1017,0,0,17,0,0,0.5,,,,,0
20160106-18:00,Patches of Fog,15,1,0,,98,,1018,0,0,16,0,0,0.5,,,,,0
20160106-21:00,Partial Fog,13,1,0,,96,,1017,0,0,14,0,0,0.2,,,,,0
20160107-00:00,Partial Fog,12,1,0,,100,,1018,0,0,12,0,0,0.2,,,,,0
20160107-03:00,Partial Fog,13,1,0,,99,,1020,0,0,14,0,0,0.2,,,,,0
20160107-06:00,Patches of Fog,16,1,0,,71,,1020,0,0,20,0,0,0.5,,,,,0
20160107-09:00,Smoke,18,0,0,,60,,1016,0,0,24,0,0,1,,,,,0
20160107-12:00,Patches of Fog,18,1,0,,81,,1016,0,0,21,0,0,0.5,,,,,0
20160107-15:00,Patches of Fog,15,1,0,,92,,1018,0,0,16,0,0,0.5,,,,,0
20160107-18:00,Patches of Fog,15,1,0,,96,,1019,0,0,15,0,0,0.5,,,,,0
20160107-21:00,Light Fog,15,1,0,,97,,1018,0,0,15,0,0,0.2,,,,,0
20160108-00:00,Partial Fog,13,1,0,,99,,1017,0,0,13,0,0,0.2,,,,,0
20160108-03:00,Heavy Fog,14,1,0,,100,,1020,0,0,14,0,0,0.02,270,West,,,7.4
20160108-06:00,Heavy Fog,15,1,0,,96,,1020,0,0,15,0,0,0.05,230,SW,,,9.3
20160108-09:00,Smoke,11,0,0,,42,,1016,0,0,21,0,0,0.5,320,NW,,,13
20160108-12:00,Smoke,14,0,0,,67,,1016,0,0,19,0,0,1,290,WNW,,,3.7
20160108-15:00,Mist,14,0,0,,85,,1017,0,0,16,0,0,1,250,WSW,,,11.1
20160108-18:00,Mist,12,0,0,,87,,1016,0,0,14,0,0,1,250,WSW,,,9.3
20160108-21:00,Mist,11,0,0,,90,,1016,0,0,12,0,0,1,270,West,,,9.3
20160109-00:00,Mist,10,0,0,,86,,1015,0,0,12,0,0,1,270,West,,,7.4
20160109-03:00,Partial Fog,10,1,0,,92,,1016,0,0,11,0,0,0.2,270,West,,,9.3
20160109-06:00,Haze,10,0,0,,46,,1016,0,0,19,0,0,2,290,WNW,,,14.8
20160109-09:00,Haze,9,0,0,,31,,1014,0,0,22,0,0,2,290,WNW,,,20.4
20160109-12:00,Haze,10,0,0,,40,,1015,0,0,20,0,0,2,270,West,,,7.4
20160109-15:00,Mist,11,0,0,,72,,1016,0,0,15,0,0,2,,,,,0
20160109-18:00,Mist,10,0,0,,89,,1016,0,0,12,0,0,1,,,,,0
20160110-00:00,Mist,9,0,0,,93,,1016,0,0,10,0,0,1,,,,,0
20160110-03:00,Mist,9,0,0,,93,,1018,0,0,10,0,0,1,,,,,0
20160110-06:00,Haze,11,0,0,,45,,1018,0,0,21,0,0,2,250,WSW,,,7.4
20160110-09:00,Haze,14,0,0,,40,,1015,0,0,24,0,0,2,250,WSW,,,11.1
20160110-12:00,Haze,14,0,0,,53,,1017,0,0,22,0,0,2,320,NW,,,3.7
20160110-15:00,Mist,13,0,0,,85,,1018,0,0,14,0,0,2,,,,,0
20160110-18:00,Mist,12,0,0,,89,,1019,0,0,13,0,0,1,,,,,0
20160110-21:00,Partial Fog,10,1,0,,97,,1019,0,0,11,0,0,0.2,,,,,0
20160111-00:00,Partial Fog,9,1,0,,98,,1018,0,0,10,0,0,0.2,,,,,0
20160111-03:00,Partial Fog,9,1,0,,98,,1020,0,0,10,0,0,0.5,,,,,0
20160111-06:00,Smoke,15,0,0,,54,,1019,0,0,22,0,0,1,,,,,0
20160111-09:00,Haze,10,0,0,,29,,1015,0,0,25,0,0,2,250,WSW,,,9.3
20160111-12:00,Haze,12,0,0,,45,,1015,0,0,22,0,0,2,320,NW,,,3.7
20160111-15:00,Mist,12,0,0,,88,,1018,0,0,14,0,0,2,,,,,0
20160111-18:00,Mist,11,0,0,,92,,1018,0,0,12,0,0,2,,,,,0
20160111-21:00,Mist,10,0,0,,95,,1017,0,0,11,0,0,1,,,,,0
20160112-00:00,Mist,9,0,0,,96,,1016,0,0,9,0,0,1,,,,,0
20160112-02:00,Fog,9,1,0,,100,,1016,0,0,9,0,0,0.5,0,North,,,0
20160112-03:00,Patches of Fog,9,1,0,,93,,1017,0,0,10,0,0,0.5,,,,,0
20160112-04:00,Mist,10,0,0,,82,,1017,0,0,13,0,0,1,130,SE,,,9.3
20160112-05:00,Smoke,13,0,0,,73,,1017,0,0,18,0,0,1.5,110,ESE,,,5.6
20160112-06:00,Smoke,13,0,0,,43,,1016,0,0,23,0,0,1,140,SE,,,5.6
20160112-07:00,Smoke,13,0,0,,50,,1016,0,0,24,0,0,2,120,ESE,,,11.1
20160112-08:00,Haze,14,0,0,,53,,1014,0,0,24,0,0,2.5,100,East,,,11.1
20160112-09:00,Haze,14,0,0,,41,,1013,0,0,25,0,0,2,110,ESE,,,14.8
20160112-10:00,Haze,14,0,0,,50,,1013,0,0,25,0,0,3,140,SE,,,13
20160112-11:00,Haze,15,0,0,,57,,1013,0,0,24,0,0,3,90,East,,,9.3
20160112-12:00,Haze,14,0,0,,49,,1013,0,0,22,0,0,2,140,SE,,,7.4
20160112-13:00,Haze,13,0,0,,64,,1014,0,0,20,0,0,2,90,East,,,3.7
20160112-15:00,Mist,13,0,0,,79,,1015,0,0,16,0,0,2,,,,,0
20160112-18:00,Mist,12,0,0,,91,,1015,0,0,13,0,0,2,,,,,0
20160112-21:00,Mist,12,0,0,,94,,1014,0,0,13,0,0,1,90,East,,,5.6
20160113-00:00,Mist,14,0,0,,92,,1013,0,0,14,0,0,1,90,East,,,5.6
20160113-02:00,Fog,13,1,0,,88,,1014,0,0,15,0,0,0.7,130,SE,,,3.7
20160113-03:00,Light Drizzle,14,0,0,,83,,1015,1,0,16,0,0,0.5,110,ESE,,,7.4
20160113-04:00,Fog,13,1,0,,77,,1016,0,0,17,0,0,0.8,140,SE,,,11.1
20160113-06:00,Smoke,14,0,0,,55,,1015,0,0,21,0,0,1,140,SE,,,5.6
20160113-07:00,Smoke,15,0,0,,68,,1015,0,0,21,0,0,1.2,0,North,,,0
20160113-08:00,Smoke,14,0,0,,60,,1014,0,0,22,0,0,1,320,NW,,,3.7
20160113-09:00,Smoke,14,0,0,,48,,1013,0,0,23,0,0,1,,,,,0
20160113-10:00,Smoke,15,0,0,,61,,1013,0,0,23,0,0,1,20,NNE,,,1.9
20160113-11:00,Fog,16,1,0,,78,,1014,0,0,20,0,0,0.5,270,West,,,9.3
20160113-12:00,Patches of Fog,15,1,0,,71,,1013,0,0,19,0,0,0.5,270,West,,,3.7
20160113-13:00,Fog,15,1,0,,83,,1014,0,0,18,0,0,0.5,260,West,,,7.4
20160113-15:00,Patches of Fog,15,1,0,,84,,1015,0,0,16,0,0,0.5,290,WNW,,,5.6
20160113-18:00,Heavy Fog,14,1,0,,94,,1016,0,0,15,0,0,0.2,290,WNW,,,5.6
20160113-21:00,Heavy Fog,13,1,0,,95,,1015,0,0,14,0,0,0.2,320,NW,,,5.6
20160114-00:00,Heavy Fog,13,1,0,,90,,1015,0,0,14,0,0,0.5,290,WNW,,,7.4
20160114-02:00,Fog,12,1,0,,88,,1015,0,0,14,0,0,0.6,290,WNW,,,7.4
20160114-03:00,Heavy Fog,12,1,0,,83,,1016,0,0,14,0,0,0.5,230,SW,,,9.3
20160114-04:00,Fog,12,1,0,,82,,1018,0,0,15,0,0,0.8,250,WSW,,,3.7
20160114-05:00,Fog,12,1,0,,82,,1019,0,0,15,0,0,0.8,320,NW,,,5.6
20160114-06:00,Mist,13,0,0,,75,,1018,0,0,16,0,0,1,290,WNW,,,5.6
20160114-07:00,Smoke,13,0,0,,73,,1018,0,0,18,0,0,1,310,NW,,,3.7
20160114-08:00,Smoke,13,0,0,,73,,1017,0,0,18,0,0,0.8,290,WNW,,,1.9
20160114-09:00,Smoke,12,0,0,,60,,1015,0,0,18,0,0,0.5,320,NW,,,3.7
20160114-10:00,Smoke,14,0,0,,73,,1014,0,0,19,0,0,0.8,30,NNE,,,7.4
20160114-11:00,Fog,13,1,0,,73,,1015,0,0,18,0,0,0.8,360,North,,,5.6
20160114-12:00,Patches of Fog,13,1,0,,74,,1015,0,0,17,0,0,0.5,320,NW,,,5.6
20160114-13:00,Mostly Cloudy,13,0,0,,82,,1015,0,0,16,0,0,1,10,North,,,1.9
20160114-15:00,Mist,13,0,0,,86,,1016,0,0,14,0,0,1,,,,,0
20160114-18:00,Patches of Fog,12,1,0,,96,,1016,0,0,12,0,0,0.5,,,,,0
20160114-21:00,Partial Fog,10,1,0,,97,,1016,0,0,11,0,0,0.2,,,,,0
20160115-00:00,Heavy Fog,10,1,0,,99,,1016,0,0,10,0,0,0.2,320,NW,,,7.4
20160115-02:00,Fog,11,1,0,,100,,1017,0,0,11,0,0,0.2,320,NW,,,7.4
20160115-03:00,Heavy Fog,11,1,0,,94,,1018,0,0,12,0,0,0.5,320,NW,,,7.4
20160115-04:00,Fog,11,1,0,,94,,1018,0,0,12,0,0,0.6,320,NW,,,9.3
20160115-05:00,Fog,11,1,0,,94,,1019,0,0,12,0,0,0.7,280,West,,,16.7
20160115-06:00,Shallow Fog,11,1,0,,86,,1019,0,0,13,0,0,0.5,270,West,,,11.1
20160115-07:00,Fog,11,1,0,,88,,1018,0,0,13,0,0,0.8,320,NW,,,9.3
20160115-08:00,Mostly Cloudy,10,0,0,,72,,1017,0,0,15,0,0,1,330,NNW,,,11.1
20160115-09:00,Smoke,10,0,0,,64,,1017,0,0,15,0,0,1,270,West,,,13
20160115-10:00,Smoke,9,0,0,,67,,1016,0,0,15,0,0,1.5,270,West,,,16.7
20160115-11:00,Smoke,11,0,0,,77,,1015,0,0,15,0,0,1.5,310,NW,,,13
20160115-12:00,Mist,10,0,0,,70,,1016,0,0,14,0,0,1,320,NW,,,11.1
20160115-13:00,Partly Cloudy,10,0,0,,77,,1016,0,0,14,0,0,1.5,310,NW,,,11.1
20160115-15:00,Mist,10,0,0,,81,,1016,0,0,12,0,0,1,320,NW,,,9.3
20160115-18:00,Mist,12,0,0,,89,,1017,0,0,13,0,0,1,270,West,,,11.1
20160115-21:00,Mist,12,0,0,,95,,1017,0,0,12,0,0,1,290,WNW,,,7.4
20160116-00:00,Mist,11,0,0,,92,,1016,0,0,12,0,0,1,290,WNW,,,9.3
20160116-02:00,Mostly Cloudy,11,0,0,,94,,1015,0,0,12,0,0,1.5,310,NW,,,11.1
20160116-03:00,Mist,10,0,0,,79,,1015,0,0,12,0,0,1,320,NW,,,14.8
20160116-04:00,Mist,9,0,0,,77,,1016,0,0,13,0,0,1.5,280,West,,,16.7
20160116-05:00,Mist,9,0,0,,77,,1016,0,0,13,0,0,1.5,290,WNW,,,24.1
20160116-06:00,Mist,9,0,0,,73,,1016,0,0,13,0,0,1,290,WNW,,,18.5
20160116-08:00,Smoke,10,0,0,,72,,1014,0,0,15,0,0,1.8,300,WNW,,,16.7
20160116-09:00,Smoke,11,0,0,,61,,1013,0,0,17,0,0,1,320,NW,,,9.3
20160116-10:00,Smoke,11,0,0,,68,,1013,0,0,17,0,0,1.8,290,WNW,,,11.1
20160116-11:00,Smoke,12,0,0,,77,,1013,0,0,16,0,0,1.8,270,West,,,11.1
20160116-12:00,Mist,12,0,0,,71,,1013,0,0,15,0,0,1,290,WNW,,,7.4
20160116-13:00,Partly Cloudy,11,0,0,,82,,1013,0,0,14,0,0,1,270,West,,,3.7
20160116-15:00,Mist,12,0,0,,89,,1015,0,0,13,0,0,0.5,320,NW,,,3.7
20160116-18:00,Mist,11,0,0,,94,,1016,0,0,12,0,0,0.5,320,NW,,,7.4
20160116-21:00,Partial Fog,10,1,0,,95,,1015,0,0,10,0,0,0.2,290,WNW,,,3.7
20160117-00:00,Mist,10,0,0,,89,,1016,0,0,11,0,0,0.5,,,,,0
20160117-02:00,Fog,10,1,0,,94,,1016,0,0,11,0,0,0.5,0,North,,,0
20160117-03:00,Patches of Fog,9,1,0,,81,,1018,0,0,11,0,0,0.5,,,,,0
20160117-04:00,Scattered Clouds,9,0,0,,77,,1018,0,0,13,0,0,1,100,East,,,5.6
20160117-05:00,Partly Cloudy,10,0,0,,77,,1018,0,0,14,0,0,1.5,0,North,,,0
20160117-06:00,Patches of Fog,10,1,0,,60,,1018,0,0,16,0,0,1,110,ESE,,,3.7
20160117-07:00,Smoke,9,0,0,,63,,1017,0,0,16,0,0,1.5,120,ESE,,,5.6
20160117-08:00,Smoke,9,0,0,,59,,1016,0,0,17,0,0,1.5,150,SSE,,,5.6
20160117-09:00,Smoke,10,0,0,,50,,1015,0,0,19,0,0,1,0,North,,,3.7
20160117-10:00,Smoke,13,0,0,,73,,1014,0,0,18,0,0,1.5,80,East,,,3.7
20160117-12:00,Mist,13,0,0,,70,,1014,0,0,17,0,0,1,110,ESE,,,3.7
20160117-13:00,Mist,15,0,0,,94,,1015,0,0,16,0,0,1,0,North,,,0
20160117-15:00,Mist,11,0,0,,89,,1016,0,0,12,0,0,0.5,,,,,0
20160117-18:00,Patches of Fog,9,1,0,,95,,1016,0,0,10,0,0,0.5,,,,,0
20160117-21:00,Partial Fog,9,1,0,,94,,1016,0,0,9,0,0,0.2,,,,,0
20160118-00:00,Partial Fog,7,1,0,,98,,1016,0,0,7,0,0,0.2,,,,,0
20160118-02:00,Fog,7,1,0,,100,,1015,0,0,7,0,0,0.2,0,North,,,0
20160118-03:00,Partial Fog,7,1,0,,95,,1017,0,0,8,0,0,0.5,,,,,0
20160118-04:00,Fog,10,1,0,,100,,1017,0,0,10,0,0,0.6,290,WNW,,,3.7
20160118-05:00,Fog,11,1,0,,82,,1018,0,0,14,0,0,0.8,0,North,,,0
20160118-06:00,Smoke,11,0,0,,61,,1016,0,0,17,0,0,1,,,,,0
20160118-08:00,Smoke,11,0,0,,64,,1015,0,0,18,0,0,1,30,NNE,,,3.7
20160118-09:00,Smoke,11,0,0,,54,,1013,0,0,19,0,0,0.5,320,NW,,,7.4
20160118-10:00,Smoke,11,0,0,,60,,1013,0,0,19,0,0,1,360,North,,,7.4
20160118-11:00,Smoke,12,0,0,,68,,1012,0,0,18,0,0,1,0,North,,,0
20160118-12:00,Smoke,12,0,0,,63,,1013,0,0,17,0,0,1,,,,,0
20160118-13:00,Mist,12,0,0,,88,,1013,0,0,14,0,0,1,0,North,,,0
20160118-15:00,Mist,10,0,0,,86,,1014,0,0,12,0,0,1,,,,,0
20160118-18:00,Partial Fog,10,1,0,,92,,1015,0,0,10,0,0,0.5,,,,,0
20160118-21:00,Partial Fog,9,1,0,,96,,1014,0,0,9,0,0,0.2,,,,,0
20160119-00:00,Heavy Fog,9,1,0,,94,,1014,0,0,9,0,0,0.2,290,WNW,,,7.4
20160119-02:00,Fog,10,1,0,,100,,1014,0,0,10,0,0,0.2,320,NW,,,5.6
20160119-03:00,Heavy Fog,10,1,0,,97,,1015,0,0,11,0,0,0.2,,,,,0
20160119-04:00,Fog,10,1,0,,94,,1016,0,0,11,0,0,0.3,350,North,,,9.3
20160119-06:00,Partial Fog,11,1,0,,83,,1017,0,0,13,0,0,0.2,0,North,,,9.3
20160119-08:00,Fog,12,1,0,,82,,1014,0,0,15,0,0,0.6,30,NNE,,,9.3
20160119-09:00,Patches of Fog,12,1,0,,76,,1015,0,0,15,0,0,0.2,,,,,0
20160119-10:00,Fog,12,1,0,,82,,1014,0,0,15,0,0,0.5,0,North,,,0
20160119-11:00,Fog,12,1,0,,82,,1014,0,0,15,0,0,0.5,0,North,,,0
20160119-12:00,Partial Fog,12,1,0,,80,,1014,0,0,14,0,0,0.2,,,,,0
20160119-13:00,Fog,12,1,0,,94,,1015,0,0,13,0,0,0.4,290,WNW,,,3.7
20160119-15:00,Mist,11,0,0,,91,,1017,0,0,11,0,0,1,270,West,,,9.3
20160119-18:00,Mist,9,0,0,,91,,1018,0,0,10,0,0,1,290,WNW,,,5.6
20160119-21:00,Mist,10,0,0,,94,,1017,0,0,11,0,0,1,50,NE,,,5.6
20160120-00:00,Mist,10,0,0,,95,,1017,0,0,11,0,0,1,270,West,,,5.6
20160120-02:00,Fog,10,1,0,,100,,1018,0,0,10,0,0,0.5,280,West,,,11.1
20160120-03:00,Heavy Fog,10,1,0,,97,,1019,0,0,11,0,0,0.5,290,WNW,,,5.6
20160120-05:00,Fog,9,1,0,,88,,1020,0,0,11,0,0,0.7,290,WNW,,,5.6
20160120-06:00,Patches of Fog,9,1,0,,78,,1020,0,0,12,0,0,0.5,270,West,,,5.6
20160120-07:00,Fog,10,1,0,,82,,1019,0,0,13,0,0,0.9,270,West,,,7.4
20160120-08:00,Smoke,10,0,0,,77,,1018,0,0,14,0,0,1,240,WSW,,,5.6
20160120-09:00,Smoke,10,0,0,,62,,1018,0,0,15,0,0,1,290,WNW,,,9.3
20160120-10:00,Smoke,9,0,0,,67,,1017,0,0,15,0,0,1,270,West,,,7.4
20160120-11:00,Smoke,10,0,0,,77,,1017,0,0,14,0,0,1,290,WNW,,,9.3
20160120-12:00,Patches of Fog,10,1,0,,73,,1018,0,0,14,0,0,0.5,290,WNW,,,5.6
20160120-13:00,Fog,10,1,0,,82,,1018,0,0,13,0,0,0.8,290,WNW,,,3.7
20160120-15:00,Mist,10,0,0,,92,,1020,0,0,10,0,0,1,270,West,,,3.7
20160120-18:00,Mist,7,0,0,,95,,1021,0,0,8,0,0,1,,,,,0
20160120-21:00,Mist,9,0,0,,98,,1020,0,0,10,0,0,1,320,NW,,,7.4
20160121-00:00,Mist,8,0,0,,92,,1019,0,0,9,0,0,1,270,West,,,13
20160121-02:00,Fog,6,1,0,,82,,1020,0,0,9,0,0,0.8,280,West,,,5.6
20160121-03:00,Patches of Fog,7,1,0,,83,,1021,0,0,9,0,0,0.5,290,WNW,,,9.3
20160121-04:00,Scattered Clouds,7,0,0,,82,,1022,0,0,10,0,0,1.2,260,West,,,11.1
20160121-05:00,Smoke,7,0,0,,76,,1023,0,0,11,0,0,1.2,260,West,,,9.3
20160121-06:00,Smoke,8,0,0,,67,,1020,0,0,12,0,0,1,290,WNW,,,7.4
20160121-07:00,Smoke,8,0,0,,67,,1022,0,0,14,0,0,1.5,260,West,,,13
20160121-08:00,Smoke,7,0,0,,59,,1021,0,0,15,0,0,2,240,WSW,,,9.3
20160121-09:00,Smoke,8,0,0,,48,,1019,0,0,17,0,0,2,270,West,,,13
20160121-10:00,Smoke,9,0,0,,59,,1019,0,0,17,0,0,2,290,WNW,,,11.1
20160121-11:00,Smoke,8,0,0,,55,,1019,0,0,17,0,0,2,290,WNW,,,11.1
20160121-12:00,Smoke,9,0,0,,56,,1019,0,0,15,0,0,1,320,NW,,,7.4
20160121-13:00,Smoke,9,0,0,,67,,1019,0,0,15,0,0,1.5,300,WNW,,,5.6
20160121-15:00,Mist,8,0,0,,85,,1020,0,0,10,0,0,1,,,,,0
20160121-18:00,Patches of Fog,7,1,0,,96,,1020,0,0,8,0,0,0.5,,,,,0
20160121-21:00,Partial Fog,6,1,0,,97,,1020,0,0,7,0,0,0.5,,,,,0
20160122-00:00,Heavy Fog,5,1,0,,99,,1019,0,0,5,0,0,0.2,,,,,0
20160122-02:00,Fog,7,1,0,,100,,1019,0,0,7,0,0,0.1,0,North,,,0
20160122-03:00,Heavy Fog,8,1,0,,95,,1020,0,0,8,0,0,0.2,110,ESE,,,3.7
20160122-04:00,Fog,8,1,0,,93,,1020,0,0,9,0,0,0.4,100,East,,,5.6
20160122-05:00,Fog,9,1,0,,94,,1022,0,0,10,0,0,0.5,180,South,,,7.4
20160122-06:00,Smoke,9,0,0,,67,,1021,0,0,14,0,0,0.5,110,ESE,,,3.7
20160122-08:00,Smoke,10,0,0,,68,,1019,0,0,16,0,0,0.8,50,NE,,,3.7
20160122-09:00,Smoke,12,0,0,,65,,1018,0,0,17,0,0,0.5,70,ENE,,,7.4
20160122-10:00,Smoke,11,0,0,,68,,1018,0,0,17,0,0,0.8,60,ENE,,,3.7
20160122-11:00,Smoke,11,0,0,,68,,1018,0,0,17,0,0,0.8,130,SE,,,7.4
20160122-12:00,Mist,12,0,0,,71,,1018,0,0,15,0,0,0.5,110,ESE,,,5.6
20160122-13:00,Mist,11,0,0,,82,,1018,0,0,14,0,0,1,90,East,,,5.6
20160122-15:00,Mist,11,0,0,,91,,1020,0,0,11,0,0,1,,,,,0
20160122-18:00,Mist,9,0,0,,96,,1021,0,0,9,0,0,1,,,,,0
20160122-21:00,Partial Fog,7,1,0,,94,,1021,0,0,7,0,0,0.5,,,,,0
20160123-00:00,Partial Fog,5,1,0,,98,,1020,0,0,6,0,0,0.5,,,,,0
20160123-02:00,Fog,5,1,0,,100,,1020,0,0,5,0,0,0.1,150,SSE,,3.9,5.6
20160123-03:00,Partial Fog,8,1,0,,98,,1021,0,0,8,0,0,0.2,140,SE,,,3.7
20160123-04:00,Fog,9,1,0,,100,,1021,0,0,9,0,0,0.5,170,South,,,3.7
20160123-05:00,Mist,10,0,0,,82,,1021,0,0,13,0,0,1,120,ESE,,,5.6
20160123-06:00,Mist,10,0,0,,54,,1021,0,0,17,0,0,1,180,South,,,5.6
20160123-07:00,Smoke,10,0,0,,59,,1020,0,0,18,0,0,1.5,110,ESE,,,3.7
20160123-08:00,Smoke,10,0,0,,56,,1019,0,0,19,0,0,2,100,East,,,5.6
20160123-09:00,Smoke,11,0,0,,39,,1018,0,0,22,0,0,2,70,ENE,,,3.7
20160123-10:00,Smoke,12,0,0,,56,,1018,0,0,21,0,0,1.8,90,East,,,7.4
20160123-11:00,Smoke,13,0,0,,64,,1018,0,0,20,0,0,1.8,70,ENE,,,3.7
20160123-12:00,Smoke,13,0,0,,62,,1018,0,0,19,0,0,1,70,ENE,,,3.7
20160123-13:00,Smoke,13,0,0,,73,,1019,0,0,18,0,0,1.2,0,North,,,0
20160123-15:00,Mist,13,0,0,,87,,1020,0,0,15,0,0,1,,,,,0
20160123-18:00,Patches of Fog,10,1,0,,94,,1022,0,0,11,0,0,0.5,,,,,0
20160123-21:00,Patches of Fog,10,1,0,,92,,1021,0,0,10,0,0,0.5,,,,,0
20160124-00:00,Heavy Fog,8,1,0,,100,,1021,0,0,8,0,0,0.05,290,WNW,,,5.6
20160124-02:00,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.1,280,West,,7.3,5.6
20160124-03:00,Heavy Fog,8,1,0,,99,,1020,0,0,8,0,0,0.05,270,West,,,3.7
20160124-04:00,Fog,8,1,0,,100,,1020,0,0,8,0,0,0.1,250,WSW,,,3.7
20160124-05:00,Fog,8,1,0,,100,,1021,0,0,8,0,0,0.3,310,NW,,,1.9
20160124-06:00,Smoke,7,0,0,,59,,1019,0,0,12,0,0,1,320,NW,,,5.6
20160124-07:00,Fog,9,1,0,,77,,1019,0,0,13,0,0,0.8,300,WNW,,,3.7
20160124-08:00,Smoke,10,0,0,,72,,1018,0,0,15,0,0,0.8,300,WNW,,,9.3
20160124-09:00,Smoke,10,0,0,,60,,1018,0,0,16,0,0,0.5,320,NW,,,11.1
20160124-10:00,Smoke,10,0,0,,68,,1018,0,0,16,0,0,0.8,270,West,,,9.3
20160124-11:00,Smoke,11,0,0,,77,,1017,0,0,15,0,0,0.8,270,West,,,9.3
20160124-12:00,Patches of Fog,11,1,0,,86,,1018,0,0,13,0,0,0.5,290,WNW,,,9.3
20160124-13:00,Fog,11,1,0,,94,,1018,0,0,12,0,0,0.7,290,WNW,,,5.6
20160124-15:00,Partial Fog,10,1,0,,96,,1020,0,0,10,0,0,0.5,270,West,,,5.6
20160124-18:00,Partial Fog,9,1,0,,97,,1020,0,0,9,0,0,0.2,290,WNW,,,7.4
20160124-21:00,Heavy Fog,8,1,0,,95,,1018,0,0,8,0,0,0.5,290,WNW,,,9.3
20160125-00:00,Patches of Fog,7,1,0,,96,,1018,0,0,7,0,0,0.5,270,West,,,13
20160125-02:00,Fog,6,1,0,,93,,1018,0,0,7,0,0,0.7,280,West,,5.2,9.3
20160125-03:00,Heavy Fog,7,1,0,,96,,1020,0,0,7,0,0,0.2,270,West,,,3.7
20160125-04:00,Fog,7,1,0,,93,,1019,0,0,8,0,0,0.4,290,WNW,,,3.7
20160125-05:00,Fog,6,1,0,,82,,1020,0,0,9,0,0,0.7,320,NW,,,3.7
20160125-06:00,Smoke,7,0,0,,59,,1019,0,0,12,0,0,1,320,NW,,,5.6
20160125-07:00,Smoke,7,0,0,,63,,1018,0,0,14,0,0,1.1,290,WNW,,,3.7
20160125-09:00,Smoke,10,0,0,,51,,1016,0,0,17,0,0,1,230,SW,,,3.7
